EEG1, EEG2, EEG3, EEG4, EEG5, Eyes
851.392,909.4139,897.326,862.2711,850.5861,0
899.7436,909.011,886.0439,907.3993,867.9121,0
939.2308,907.3993,876.3736,937.2161,965.0183,0
908.2051,906.9963,877.5824,905.7875,950.9158,0
844.9451,906.5934,885.6411,850.5861,862.2711,0
843.3333,898.1319,880,855.8242,798.608,0
883.6264,889.6703,870.7326,900.9524,794.1758,0
934.7985,890.8792,861.0623,936.8132,884.4323,0
927.1429,898.9377,863.4799,921.5018,914.2491,0
853.8095,898.9377,880,860.6594,860.2564,0
832.4542,885.6411,870.7326,842.1245,847.7656,0
881.6117,877.1795,854.2125,886.0439,810.696,0
923.1135,874.3589,853.8095,918.6813,880.403,0
908.2051,877.9854,853.4066,894.9084,947.2894,0
849.3773,877.5824,858.6447,844.5421,912.2344,0
827.2161,867.5092,857.4359,830.4396,885.6411,0
861.0623,862.674,844.9451,865.8975,842.9304,0
923.9194,865.4945,836.4835,913.0403,902.967,0
925.1282,873.1502,840.5128,907.3993,915.0549,0
861.4652,871.5385,853.4066,850.989,819.1575,0
839.304,865.4945,850.1832,831.6484,798.608,0
862.674,861.4652,841.3187,864.6887,828.8278,0
910.2198,855.4213,829.2308,909.4139,913.8461,0
915.8608,855.8242,828.8278,908.2051,952.1245,0
867.5092,865.0916,842.1245,856.6301,882.8205,0
831.2454,863.4799,847.3626,837.2894,843.3333,0
840.1099,853.0037,840.1099,861.0623,881.6117,0
894.5055,847.7656,821.5751,894.9084,881.6117,0
913.8461,854.2125,821.978,902.5641,919.0842,0
865.4945,862.674,836.4835,852.6007,871.9414,0
821.978,859.8535,838.4982,813.1135,815.9341,0
838.9011,857.8388,835.2747,838.0952,818.7546,0
897.7289,855.4213,820.7692,887.2527,843.3333,0
920.293,859.4506,821.5751,902.5641,903.3699,0
873.9561,868.718,840.5128,860.2564,864.2857,0
828.022,869.1208,844.5421,821.978,848.5714,0
839.304,864.6887,834.4689,846.9597,848.5714,0
887.2527,861.4652,826.4103,890.4762,871.1356,0
919.8901,865.0916,832.8571,913.0403,922.7106,0
885.2381,875.1649,846.9597,878.7912,868.315,0
832.0513,878.7912,856.2271,829.6337,837.2894,0
837.6923,871.5385,850.989,845.348,855.4213,0
884.4323,865.4945,836.4835,892.8938,868.718,0
923.1135,867.1062,830.8425,915.8608,931.5751,0
898.9377,876.7766,842.5275,880.8058,897.326,0
833.2601,876.7766,850.989,823.9927,834.0659,0
826.8132,866.7033,845.348,831.6484,797.8022,0
867.9121,861.4652,839.707,872.3443,826.0073,0
909.011,861.8681,833.2601,902.967,909.8168,0
894.5055,865.8975,840.1099,880,915.0549,0
830.4396,867.9121,857.033,824.7985,830.0366,0
828.8278,868.718,855.8242,830.4396,841.7216,0
871.9414,868.315,841.7216,869.1208,863.0769,0
906.9963,865.4945,831.6484,900.5494,942.0513,0
897.326,872.3443,842.9304,884.4323,948.0952,0
848.1685,881.2088,861.4652,837.2894,862.674,0
836.4835,880.8058,861.8681,834.8718,839.707,0
869.9268,874.3589,848.5714,866.3004,823.9927,0
921.0989,871.1356,839.304,906.1905,910.2198,0
918.2784,878.3883,846.9597,894.1025,940.0366,0
859.0476,884.4323,863.8828,835.2747,800.6227,0
838.4982,881.6117,866.7033,818.3516,778.0586,0
865.8975,878.3883,850.1832,850.989,849.7802,0
921.9048,875.5677,834.4689,896.1172,888.8644,0
923.9194,875.9707,840.9158,898.1319,946.0806,0
853.0037,879.1942,859.4506,846.9597,854.6154,0
823.9927,876.7766,865.8975,821.5751,811.0989,0
848.5714,869.9268,861.4652,853.4066,804.2491,0
900.1465,866.7033,847.7656,900.5494,863.4799,0
910.2198,871.9414,844.9451,900.9524,916.2637,0
853.8095,878.7912,863.8828,850.5861,829.2308,0
820.7692,878.7912,869.5238,823.9927,817.5458,0
842.5275,875.9707,857.4359,849.3773,860.2564,0
902.1612,874.3589,845.7509,906.1905,885.6411,0
920.696,878.3883,850.989,920.696,920.696,0
872.7473,885.6411,862.674,870.3297,876.3736,0
834.4689,884.0293,866.3004,838.9011,841.7216,0
848.5714,879.597,864.6887,855.8242,830.8425,0
897.7289,873.1502,853.8095,897.326,814.3223,0
922.7106,871.5385,851.7949,916.2637,917.0696,0
880.403,877.5824,860.6594,871.1356,871.9414,0
834.0659,879.597,864.2857,826.8132,786.5201,0
841.7216,875.9707,861.0623,838.4982,820.7692,0
888.8644,869.5238,851.7949,878.7912,853.8095,0
923.1135,872.7473,853.4066,907.3993,892.0879,0
888.4615,883.2234,868.718,871.9414,865.0916,0
834.4689,887.2527,880,823.9927,842.1245,0
838.9011,880.8058,875.9707,834.4689,891.282,0
879.597,872.7473,859.4506,873.5531,858.6447,0
919.0842,874.3589,853.4066,905.7875,902.1612,0
897.7289,880.403,869.1208,890.4762,913.0403,0
847.3626,884.4323,883.2234,844.5421,858.6447,0
846.1539,882.0146,875.5677,848.5714,817.5458,0
881.2088,874.7619,864.2857,891.282,829.2308,0
930.7692,873.9561,855.0183,923.1135,953.3333,0
914.652,878.3883,853.8095,900.9524,931.1722,0
847.7656,884.0293,866.7033,846.5568,850.1832,0
842.1245,882.8205,870.3297,847.3626,863.4799,0
883.6264,877.1795,862.674,880.403,824.7985,0
927.9487,873.5531,853.0037,913.8461,862.2711,0
921.9048,878.3883,857.4359,903.3699,912.6374,0
870.7326,888.0586,871.9414,851.7949,813.9194,0
849.7802,883.2234,874.7619,839.707,781.685,0
871.9414,874.3589,869.1208,871.1356,762.7473,0
928.3516,871.9414,861.8681,920.696,842.1245,0
926.7399,876.7766,866.7033,914.652,935.6044,0
867.5092,887.2527,878.3883,853.8095,823.5897,0
847.7656,885.2381,880.403,838.0952,793.7729,0
875.1649,882.4176,874.3589,868.718,796.5934,0
926.7399,883.6264,860.6594,909.8168,857.033,0
934.3956,884.8351,858.2418,909.011,966.2271,0
884.4323,889.6703,868.718,864.2857,880,0
849.3773,889.6703,876.7766,848.1685,832.0513,0
867.1062,887.2527,875.1649,874.3589,830.8425,0
921.9048,883.6264,862.674,916.2637,891.685,0
940.8425,885.6411,865.8975,935.6044,914.2491,0
888.4615,891.685,880.403,886.8498,856.6301,0
848.5714,888.4615,880.403,847.7656,874.3589,0
865.4945,882.4176,871.1356,874.7619,839.304,0
921.0989,878.3883,857.4359,919.8901,838.9011,0
942.4542,882.0146,859.8535,931.978,916.6667,0
895.7143,888.0586,877.5824,890.8792,892.8938,0
855.0183,891.282,883.2234,851.392,839.707,0
866.3004,892.0879,878.7912,865.0916,831.2454,0
915.4579,887.2527,869.1208,906.1905,863.0769,0
946.8865,882.4176,861.4652,921.5018,940.8425,0
904.5787,888.8644,869.5238,885.2381,878.7912,0
848.9744,896.5201,880.8058,838.9011,761.1356,0
850.989,890.8792,877.1795,841.3187,794.5787,0
890.4762,882.4176,862.2711,884.8351,864.6887,0
924.3223,883.2234,855.4213,911.0256,929.5604,0
897.326,888.0586,865.4945,882.4176,912.6374,0
840.1099,885.6411,876.3736,831.2454,815.5311,0
841.7216,882.0146,869.9268,836.8865,837.6923,0
875.5677,879.1942,858.2418,875.9707,877.5824,0
911.4286,876.3736,851.7949,904.1758,911.4286,0
896.1172,882.8205,861.0623,880.403,922.7106,0
834.4689,884.8351,871.9414,823.5897,845.7509,0
830.0366,878.7912,868.315,831.6484,815.5311,0
865.8975,875.5677,861.8681,871.9414,825.6044,0
906.5934,873.1502,857.033,908.2051,906.9963,0
900.5494,875.9707,861.0623,889.6703,936.4103,0
836.4835,884.8351,874.3589,833.663,826.4103,0
820.7692,884.0293,872.7473,824.7985,781.685,0
860.6594,875.9707,863.8828,864.2857,788.1319,0
910.6227,870.3297,857.4359,910.6227,915.4579,0
906.1905,878.7912,857.4359,890.4762,956.1539,0
853.0037,889.6703,869.5238,834.4689,811.9048,0
835.6777,886.0439,870.3297,826.4103,811.5018,0
858.2418,880,861.4652,854.2125,809.0842,0
913.8461,879.597,850.989,903.3699,887.2527,0
917.8755,878.7912,850.1832,901.3553,930.3663,0
863.4799,882.4176,865.0916,845.348,844.1392,0
837.6923,884.4323,871.1356,826.8132,823.1868,0
856.2271,880,863.8828,855.4213,814.3223,0
913.0403,877.1795,850.1832,904.1758,891.685,0
922.7106,879.1942,850.1832,909.011,933.1868,0
870.3297,888.0586,867.9121,863.4799,864.6887,0
843.7363,890.0732,875.5677,840.5128,838.0952,0
858.6447,886.4469,873.1502,855.4213,859.4506,0
911.8315,892.8938,868.718,906.1905,894.9084,0
939.6337,904.1758,874.3589,933.1868,900.5494,0
900.1465,911.4286,892.8938,888.0586,869.1208,0
855.4213,909.8168,900.9524,851.392,867.1062,0
857.4359,901.3553,886.8498,866.7033,789.3406,0
909.4139,892.8938,866.7033,909.4139,787.326,0
936.4103,894.5055,866.3004,925.5311,929.5604,0
896.9231,904.1758,880,884.4323,865.8975,0
859.0476,910.2198,888.8644,844.1392,801.0256,0
870.3297,906.1905,886.4469,858.6447,815.5311,0
912.6374,899.3406,873.1502,896.1172,811.9048,0
944.8718,899.3406,865.0916,907.8022,917.4725,0
913.8461,903.7729,876.3736,875.1649,909.011,0
850.989,903.7729,885.6411,832.8571,841.3187,0
848.5714,896.9231,881.2088,836.0806,814.7253,0
892.8938,891.282,866.3004,874.3589,815.9341,0
927.9487,892.8938,854.2125,909.4139,909.011,0
903.7729,899.7436,861.4652,888.4615,896.9231,0
843.7363,902.5641,876.3736,838.4982,832.4542,0
837.2894,894.5055,873.1502,844.9451,836.4835,0
878.7912,886.8498,860.6594,887.6557,823.9927,0
918.2784,882.8205,853.4066,922.3077,927.5458,0
903.7729,887.2527,860.2564,895.7143,954.1392,0
842.5275,890.8792,871.5385,836.4835,855.8242,0
830.4396,881.6117,863.0769,838.0952,799.011,0
869.5238,876.7766,851.7949,873.9561,800.2198,0
913.4432,878.7912,846.1539,911.4286,896.1172,0
903.3699,882.8205,855.0183,900.5494,913.4432,0
842.9304,888.0586,870.3297,848.9744,815.5311,0
826.4103,886.8498,871.1356,840.5128,827.2161,0
866.7033,882.0146,862.2711,874.7619,846.5568,0
916.2637,880,848.5714,911.0256,925.9341,0
910.2198,882.4176,853.0037,896.1172,957.3626,0
855.8242,890.0732,871.5385,845.7509,865.0916,0
831.6484,888.0586,868.718,822.381,875.1649,0
859.0476,878.7912,856.6301,848.5714,871.9414,0
911.0256,873.5531,848.1685,896.5201,904.9817,0
920.696,877.1795,848.1685,894.5055,941.2454,0
869.9268,885.2381,861.0623,840.1099,870.3297,0
831.2454,881.2088,865.4945,813.1135,828.022,0
848.5714,871.1356,857.4359,839.707,807.4725,0
898.1319,868.315,844.1392,893.2967,844.1392,0
905.3846,870.7326,841.3187,899.3406,981.1356,0
855.4213,874.7619,855.0183,844.9451,895.3113,0
818.7546,875.1649,861.0623,820.3663,801.4286,0
833.663,871.9414,851.392,846.5568,871.1356,0
886.0439,865.8975,837.6923,894.1025,954.9451,0
910.2198,867.1062,839.707,906.9963,966.2271,0
872.3443,874.3589,855.8242,868.718,805.4579,0
827.2161,872.7473,860.2564,830.0366,829.2308,0
833.2601,868.718,854.6154,844.1392,850.5861,0
882.4176,867.1062,846.1539,894.1025,776.0439,0
913.0403,870.3297,843.3333,913.8461,903.3699,0
876.7766,881.6117,856.2271,875.1649,880.8058,0
831.2454,884.8351,865.4945,829.6337,785.3113,0
834.8718,875.1649,859.4506,836.8865,785.3113,0
877.1795,870.7326,846.9597,873.1502,838.0952,0
915.0549,876.7766,841.3187,897.326,938.4249,0
888.0586,882.0146,852.1978,870.7326,912.6374,0
832.8571,882.8205,867.5092,826.0073,798.608,0
837.2894,880.403,868.315,828.8278,756.7033,0
879.597,875.1649,857.8388,865.8975,815.5311,0
915.0549,873.1502,846.9597,904.5787,954.9451,0
894.5055,882.0146,855.8242,881.6117,951.7216,0
829.2308,885.2381,870.7326,823.1868,854.6154,0
824.7985,878.3883,866.3004,825.6044,910.2198,0
865.0916,873.1502,856.6301,864.2857,797.3993,0
909.4139,870.7326,849.3773,902.967,832.8571,0
900.1465,876.7766,858.2418,895.3113,971.4652,0
838.9011,882.4176,875.5677,844.5421,890.8792,0
823.9927,876.3736,871.1356,833.663,865.0916,0
854.6154,871.1356,858.2418,869.1208,826.4103,0
909.4139,873.5531,850.5861,912.2344,897.326,0
910.6227,879.597,853.8095,898.5348,947.6923,0
846.5568,880.403,864.6887,844.1392,829.6337,0
827.2161,878.7912,866.7033,836.4835,815.5311,0
857.8388,877.5824,859.4506,861.8681,816.337,0
913.4432,877.1795,850.989,901.3553,861.8681,0
917.8755,878.7912,855.8242,899.3406,937.2161,0
858.2418,883.2234,871.1356,844.9451,813.9194,0
828.022,882.8205,873.1502,823.5897,778.8644,0
850.1832,875.5677,859.8535,847.7656,838.0952,0
901.3553,868.718,847.3626,893.6996,883.6264,0
913.4432,872.3443,852.6007,899.3406,929.9634,0
862.674,878.3883,864.6887,847.3626,904.1758,0
829.6337,876.3736,868.718,815.5311,853.8095,0
847.7656,873.5531,865.0916,837.2894,808.6813,0
890.8792,869.1208,848.1685,883.2234,888.0586,0
901.3553,870.7326,841.3187,894.9084,956.1539,0
855.4213,875.9707,857.033,848.5714,903.3699,0
814.7253,874.3589,868.718,819.5604,833.663,0
821.1722,868.315,859.4506,840.1099,805.0549,0
876.3736,865.0916,843.7363,889.2674,851.7949,0
914.2491,869.9268,842.9304,914.652,927.5458,0
871.9414,875.9707,858.6447,871.9414,907.8022,0
824.3956,880,871.9414,830.4396,885.6411,0
837.6923,875.5677,866.3004,842.9304,864.2857,0
881.6117,867.1062,853.8095,883.6264,810.696,0
913.0403,868.718,850.5861,904.5787,929.1575,0
882.4176,875.9707,857.8388,872.7473,916.2637,0
823.9927,875.5677,863.0769,823.5897,774.4323,0
828.8278,868.315,858.6447,830.4396,827.2161,0
881.2088,865.8975,845.7509,877.1795,834.8718,0
913.8461,866.3004,836.8865,903.7729,878.3883,0
882.8205,871.1356,844.1392,872.3443,911.0256,0
825.2015,873.9561,856.6301,817.9487,819.1575,0
816.337,871.5385,851.392,819.5604,879.1942,0
854.6154,864.6887,839.707,860.6594,904.5787,0
904.9817,862.674,834.0659,893.6996,911.0256,0
892.0879,870.7326,843.7363,878.3883,899.7436,0
826.8132,875.5677,857.033,827.619,833.2601,0
815.9341,871.5385,851.7949,821.978,794.9817,0
849.3773,865.4945,841.7216,858.2418,799.8168,0
892.8938,865.8975,835.6777,897.7289,919.4872,0
890.0732,871.5385,842.9304,885.2381,912.2344,0
829.6337,875.9707,858.6447,827.619,834.0659,0
814.3223,875.1649,856.6301,821.978,892.0879,0
850.1832,873.1502,846.5568,859.0476,875.9707,0
905.3846,872.7473,840.5128,898.1319,916.2637,0
906.5934,876.7766,842.1245,891.282,938.022,0
841.7216,882.4176,854.2125,836.4835,817.1429,0
817.9487,881.6117,854.6154,819.1575,806.2637,0
847.3626,875.5677,846.1539,845.348,793.7729,0
900.5494,871.5385,841.3187,888.4615,867.5092,0
911.8315,878.7912,845.7509,893.6996,952.9304,0
861.4652,888.0586,861.4652,846.9597,894.1025,0
826.4103,884.0293,864.2857,823.9927,826.4103,0
844.5421,876.3736,855.8242,849.3773,810.696,0
904.9817,873.5531,844.1392,902.1612,859.8535,0
922.3077,877.5824,847.3626,919.0842,904.5787,0
873.1502,883.2234,862.2711,863.8828,871.9414,0
836.4835,882.0146,872.3443,829.6337,849.3773,0
851.392,878.3883,867.9121,857.033,818.7546,0
897.7289,872.7473,850.989,899.3406,851.7949,0
917.0696,871.5385,851.7949,910.6227,954.9451,0
868.315,877.5824,863.0769,866.3004,865.8975,0
819.5604,877.5824,864.6887,823.5897,800.2198,0
835.6777,871.5385,859.4506,839.304,827.2161,0
886.0439,866.7033,846.9597,888.8644,822.381,0
914.2491,869.5238,845.7509,909.011,888.4615,0
880,877.9854,860.6594,873.1502,878.3883,0
829.2308,878.7912,869.9268,826.4103,844.5421,0
834.4689,869.9268,865.4945,835.6777,867.1062,0
881.6117,864.2857,849.3773,880.403,861.0623,0
920.696,866.3004,840.5128,905.7875,902.967,0
891.685,875.9707,852.1978,871.5385,901.3553,0
831.2454,879.597,867.9121,817.5458,844.5421,0
831.2454,870.7326,861.0623,831.2454,804.2491,0
867.1062,866.3004,847.7656,872.3443,786.1172,0
906.5934,868.315,846.1539,897.326,886.8498,0
888.0586,873.1502,853.0037,874.3589,929.9634,0
827.2161,877.9854,860.6594,823.9927,849.7802,0
830.4396,876.7766,860.2564,834.8718,796.5934,0
871.1356,870.3297,853.0037,872.7473,819.9634,0
908.608,867.1062,847.3626,900.1465,912.6374,0
895.3113,875.1649,855.8242,880.403,896.5201,0
832.8571,883.2234,874.3589,837.6923,856.2271,0
817.9487,878.7912,873.5531,831.2454,868.718,0
848.1685,869.1208,858.2418,852.1978,800.6227,0
895.3113,866.7033,850.1832,896.9231,861.8681,0
895.7143,872.7473,853.0037,890.0732,932.381,0
838.9011,880.403,865.4945,837.2894,829.6337,0
823.5897,877.5824,862.674,824.3956,794.1758,0
853.4066,871.1356,850.5861,856.2271,817.1429,0
906.9963,867.5092,836.4835,899.3406,886.8498,0
909.8168,871.1356,835.6777,897.7289,948.9011,0
852.1978,880.403,852.6007,844.9451,893.2967,0
826.0073,879.1942,857.8388,815.5311,796.5934,0
844.5421,869.9268,853.0037,837.2894,805.4579,0
895.7143,865.4945,842.5275,884.0293,913.0403,0
908.608,870.3297,840.5128,889.6703,961.392,0
856.6301,877.5824,851.7949,842.5275,896.9231,0
818.3516,874.7619,853.8095,817.1429,856.2271,0
830.8425,869.1208,849.3773,839.304,847.3626,0
882.8205,869.1208,839.304,882.4176,845.7509,0
900.5494,872.3443,836.4835,893.2967,956.9597,0
852.6007,877.5824,854.2125,853.4066,870.7326,0
810.293,877.1795,861.8681,814.7253,847.3626,0
821.1722,873.1502,850.5861,834.0659,867.9121,0
875.9707,869.5238,839.304,882.0146,841.3187,0
907.3993,867.5092,836.8865,898.9377,946.4835,0
863.0769,871.9414,844.5421,859.0476,890.0732,0
812.7106,875.1649,855.8242,821.1722,844.1392,0
817.9487,870.3297,853.4066,835.6777,857.033,0
866.7033,865.0916,841.3187,880.403,862.674,0
903.7729,867.9121,836.4835,902.967,936.0073,0
871.5385,872.7473,845.348,865.0916,888.4615,0
818.3516,872.3443,855.4213,821.1722,809.4872,0
821.978,869.1208,848.5714,828.8278,791.3553,0
865.8975,865.0916,834.4689,861.4652,826.4103,0
904.9817,863.0769,828.8278,891.282,912.6374,0
882.8205,870.7326,838.4982,867.5092,895.7143,0
820.3663,875.9707,850.5861,809.0842,826.8132,0
815.9341,870.3297,847.7656,807.4725,788.9377,0
863.0769,867.5092,841.3187,856.6301,773.2234,0
904.1758,867.1062,831.6484,889.6703,897.7289,0
882.4176,869.9268,837.6923,870.3297,941.2454,0
827.2161,874.3589,858.6447,821.978,823.5897,0
820.3663,869.5238,858.6447,815.1282,796.1905,0
853.0037,866.3004,848.5714,851.392,821.978,0
900.9524,865.0916,837.6923,888.4615,877.1795,0
892.8938,867.9121,843.7363,878.7912,939.2308,0
832.8571,875.1649,861.4652,830.0366,870.3297,0
817.5458,874.7619,860.2564,817.9487,807.4725,0
850.1832,869.5238,852.6007,850.5861,781.685,0
899.7436,866.7033,843.3333,895.7143,851.7949,0
901.3553,874.3589,846.5568,894.5055,931.5751,0
845.7509,881.2088,860.6594,842.1245,867.1062,0
821.1722,877.1795,862.674,824.3956,808.2784,0
851.392,872.7473,853.0037,857.033,788.5348,0
903.3699,868.315,838.0952,900.9524,906.9963,0
907.3993,872.3443,842.9304,902.1612,933.5897,0
854.2125,882.8205,864.2857,850.989,841.3187,0
823.5897,882.8205,868.315,824.7985,831.2454,0
846.9597,878.7912,857.4359,845.7509,831.2454,0
898.1319,870.3297,840.5128,881.2088,910.6227,0
914.652,868.315,839.707,888.4615,919.4872,0
864.6887,875.1649,854.6154,842.1245,836.8865,0
824.7985,877.1795,857.033,805.8608,829.2308,0
840.1099,871.5385,848.9744,831.2454,810.293,0
889.6703,865.4945,837.2894,878.3883,869.9268,0
911.4286,868.315,835.6777,894.1025,924.7253,0
865.0916,874.3589,845.7509,856.6301,865.0916,0
821.978,874.7619,856.2271,818.7546,826.4103,0
835.2747,873.5531,854.6154,839.304,856.6301,0
882.0146,874.3589,843.3333,890.4762,871.1356,0
908.608,874.3589,841.3187,907.3993,895.7143,0
869.9268,877.1795,850.989,860.2564,893.6996,0
820.7692,881.6117,861.0623,817.5458,872.7473,0
828.022,878.7912,857.4359,826.0073,865.0916,0
876.3736,874.7619,844.5421,865.0916,906.5934,0
913.8461,875.9707,842.5275,898.5348,921.9048,0
882.4176,880,853.8095,868.718,893.2967,0
829.6337,882.0146,865.8975,825.6044,865.0916,0
830.8425,877.1795,860.6594,838.0952,828.4249,0
873.9561,874.7619,850.1832,881.2088,834.4689,0
919.4872,876.3736,848.5714,914.652,900.1465,0
902.1612,884.4323,858.6447,896.9231,836.0806,0
846.5568,889.2674,871.5385,843.3333,811.0989,0
837.2894,882.4176,866.7033,842.5275,859.8535,0
872.7473,880,856.2271,881.2088,854.2125,0
919.4872,880.403,850.5861,909.011,913.4432,0
914.652,885.2381,856.6301,897.326,879.1942,0
860.2564,893.2967,870.3297,848.5714,803.8461,0
845.348,890.0732,869.5238,842.9304,786.1172,0
874.3589,882.4176,859.0476,875.5677,837.2894,0
917.4725,882.0146,847.3626,906.5934,927.9487,0
915.0549,888.4615,850.5861,898.1319,909.4139,0
854.6154,892.4908,867.9121,848.5714,857.4359,0
826.8132,887.2527,865.8975,828.4249,864.6887,0
848.1685,878.7912,852.6007,855.8242,855.0183,0
893.6996,874.7619,840.5128,899.3406,902.1612,0
894.5055,878.3883,840.5128,890.0732,905.3846,0
836.8865,882.0146,851.392,831.6484,817.9487,0
810.696,876.3736,855.4213,816.337,838.9011,0
836.4835,872.3443,855.0183,853.0037,840.9158,0
888.4615,872.3443,846.1539,900.1465,860.6594,0
905.7875,875.5677,849.3773,904.5787,918.6813,0
858.6447,882.0146,864.6887,864.6887,832.0513,0
819.9634,879.597,865.4945,831.6484,850.1832,0
836.8865,873.9561,853.8095,848.1685,867.1062,0
891.685,870.7326,842.5275,897.326,872.3443,0
914.2491,873.5531,844.1392,902.967,926.7399,0
868.315,878.7912,859.4506,857.8388,896.1172,0
832.4542,881.2088,867.5092,824.7985,825.6044,0
848.9744,878.3883,859.0476,844.1392,844.1392,0
894.1025,869.9268,843.3333,884.8351,881.6117,0
917.0696,873.5531,844.9451,900.5494,913.4432,0
875.9707,883.2234,860.2564,867.9121,855.0183,0
825.6044,881.6117,866.7033,822.381,821.1722,0
826.8132,876.3736,861.4652,832.0513,859.8535,0
872.3443,871.1356,852.1978,883.6264,857.033,0
905.7875,874.3589,845.7509,905.7875,896.9231,0
872.3443,880,853.4066,867.5092,871.1356,0
816.337,879.597,866.7033,823.9927,838.0952,0
819.9634,877.9854,864.6887,833.2601,863.0769,0
866.7033,871.9414,850.1832,877.1795,838.4982,0
904.9817,869.9268,836.0806,909.4139,873.5531,0
876.3736,874.3589,850.1832,877.5824,871.9414,0
820.7692,875.1649,868.718,829.2308,816.7399,0
823.1868,873.9561,862.674,836.0806,803.8461,0
860.2564,871.9414,853.0037,876.3736,768.3883,0
905.3846,871.1356,847.3626,910.2198,840.9158,0
896.5201,879.1942,856.6301,888.0586,896.5201,0
833.663,884.4323,869.1208,832.8571,845.7509,0
825.6044,882.0146,864.6887,832.4542,788.1319,0
862.2711,877.9854,853.0037,867.1062,831.2454,0
904.1758,875.9707,844.5421,895.3113,935.6044,0
899.3406,878.3883,847.3626,881.2088,927.1429,0
